Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Linked Content,Impressions,Organic Impressions,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Other Post Clicks,Post Clicks (All),Post Media Clicks,Post Hashtag Clicks,Post Detail Expand Clicks,Profile Clicks,Other Engagements,App Engagements,App Install Attempts,App Opens,Follows from Post,Unfollows from Post,bit.ly Link Clicks,Video Views,Media Views,Tags
7/3/2023 12:54 pm,1675835349703049216,Twitter,Tweet,Photo,'@StanbicIBTC,Blessing Ubah,https://twitter.com/StanbicIBTC/status/1675835349703049216,"Ready to take your business to a whole new level? ​
Join us at the business masterclass and discover top achievers' strategies to dominate their industries.​
#ITCANBE https://t.co/JveOVVa2w0","https://twitter.com/StanbicIBTC/status/1675835349703049216/photo/1, https://twitter.com/StanbicIBTC/status/1675835349703049216/photo/1","1,313","1,313","347,768",2.36%,31,4,4,2.0,3,,,22,22,18,0.0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,,,18,"BCC, Enterprise Campaign"
7/3/2023 12:16 pm,1675825778150240258,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1675825778150240258,"If you have any additional questions or concerns about Will writing, feel free to reach out to us at SITLAgency@stanbicibtc.com. 
#ITCANBE https://t.co/GSVkVQYPLl","https://twitter.com/StanbicIBTC/status/1675825778150240258/photo/1, https://twitter.com/StanbicIBTC/status/1675825778150240258/photo/1, https://twitter.com/StanbicIBTC/status/1675825778150240258/photo/1","1,436","1,436","345,880",2.51%,36,7,7,4.0,3,,,22,22,20,0.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,,,20,"Trustees Posts, Weekly Wealth Posts"
7/3/2023 12:13 pm,1675825209150930944,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1675825209150930944,"Driving growth beyond borders is what we do.
NALMACO, a leading food processing company and other clients of Stanbic IBTC are currently exhibiting produce at the third biennial China-Africa Economic and Trade Expo (CAETE) through our parent group, Standard Bank. The expo aims to… https://t.co/S7UWnePDu4","https://twitter.com/StanbicIBTC/status/1675825209150930944/photo/1, https://twitter.com/StanbicIBTC/status/1675825209150930944/photo/1, https://twitter.com/StanbicIBTC/status/1675825209150930944/photo/1, https://twitter.com/StanbicIBTC/status/1675825209150930944/photo/1",,,"345,482",,,,,,,,,,,,,,,,,,,,,,,,
7/3/2023 12:03 pm,1675822466596319234,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1675822466596319234,"Driving growth beyond borders is what we do.
NALMACO, a leading food processing company, and other clients of Stanbic IBTC are currently exhibiting produce at the third biennial China-Africa Economic and Trade Expo (CAETE) through our parent group, Standard Bank. The expo aims to… https://t.co/aD1JFA2kWz","https://twitter.com/StanbicIBTC/status/1675822466596319234/photo/1, https://twitter.com/StanbicIBTC/status/1675822466596319234/photo/1, https://twitter.com/StanbicIBTC/status/1675822466596319234/photo/1, https://twitter.com/StanbicIBTC/status/1675822466596319234/photo/1",,,"346,273",,,,,,,,,,,,,,,,,,,,,,,,
7/3/2023 8:00 am,1675761318048026625,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1675761318048026625,"Take charge and become the inspiration that sparks someone's journey this week! 💪 
#PowerUpMonday
#ITCANBE https://t.co/dYOKCwHVM8",https://twitter.com/StanbicIBTC/status/1675761318048026625/photo/1,"2,688","2,688","345,610",1.82%,49,9,9,18.0,1,,,21,21,8,2.0,4,7.0,0,0.0,0.0,0.0,0.0,0.0,,,8,
7/2/2023 7:09 pm,1675567288974548992,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1675567288974548992,"Are you ready?​
Join us in three days for an event that promises to be full of great insights and transforming encounters. ​
Catch us on YouTube Live and our other social media channels to experience the Ladies At The Table Empowerment Series 3.0.​

#LATTES​
#ITCANBE https://t.co/vjqtwk6Vxc",https://twitter.com/StanbicIBTC/status/1675567288974548992/photo/1,"1,863","1,863","345,705",1.5%,28,5,5,2.0,2,0.11%,2.0,16,18,7,1.0,5,3.0,1,0.0,0.0,0.0,1.0,0.0,,,7,LATTES
7/2/2023 5:55 pm,1675548735558778880,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1675548735558778880,"#MoneyManagement Tip 2:
Budgeting is not about deprivation. It's about making sure your money is working for you.
#ITCANBE https://t.co/9YMmOdekVe",https://twitter.com/StanbicIBTC/status/1675548735558778880/photo/1,"1,940","1,940","345,580",1.75%,34,13,13,4.0,1,,,15,15,6,2.0,3,4.0,1,0.0,0.0,0.0,1.0,0.0,,,6,
7/2/2023 12:17 pm,1675463599962169344,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1675463599962169344,"Take the first step by opening a stockbroking account with Stanbic IBTC Stockbrokers. Send an email with StartWithZero@stanbicibtc.com to get started.
#Invest
#ITCANBE https://t.co/FJWBQkGybq",https://twitter.com/StanbicIBTC/status/1675463599962169344/photo/1,"2,408","2,408","351,699",1.58%,38,13,13,5.0,3,0.04%,1.0,16,17,9,3.0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,,,9,CIB Posts
7/1/2023 4:48 pm,1675169412620472322,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1675169412620472322,"#MoneyManagement Tip 1:
Want to take control of your finances? Start by tracking your spending.
#ITCANBE https://t.co/TuoyS7QYxQ",https://twitter.com/StanbicIBTC/status/1675169412620472322/photo/1,"3,561","3,561","345,544",1.12%,40,6,6,8.0,1,,,25,25,9,3.0,6,7.0,0,0.0,0.0,0.0,0.0,0.0,,,9,CHNW Mass Retail
7/1/2023 12:10 pm,1675099451461980160,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1675099451461980160,"Who doesn’t like transacting with convenience? Note these magic short codes for your use. 
#ITCANBE https://t.co/flN49YFcM5",https://twitter.com/StanbicIBTC/status/1675099451461980160/photo/1,"2,012","2,012","349,285",4.37%,88,10,10,7.0,2,,,69,69,64,0.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,,,64,CHNW Mass Retail
7/1/2023 8:00 am,1675036609236856833,Twitter,Tweet,Video,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1675036609236856833,"Wishing you a wonderful start to #July! May this month be filled with positivity, growth, and new beginnings. Take a moment to set your goals and chase your dreams. 
#ITCANBE https://t.co/xnoBfywEyP",https://twitter.com/StanbicIBTC/status/1675036609236856833/video/1,"2,805","2,805","347,031",3.24%,91,17,17,21.0,3,,,50,50,31,1.0,10,8.0,0,0.0,0.0,0.0,0.0,0.0,,194,194,
6/30/2023 8:00 pm,1674855367811923969,Twitter,Tweet,Photo,'@StanbicIBTC,Kemi Amoo,https://twitter.com/StanbicIBTC/status/1674855367811923969,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend to follow the conversation on our social media channels.​

#LATTES
#ITCANBE https://t.co/kMdEGsWyRg",https://twitter.com/StanbicIBTC/status/1674855367811923969/photo/1,"1,377","1,377","347,306",2.18%,30,6,6,7.0,3,,,14,14,10,0.0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,,,10,"LATTES, Weekly Wealth Posts"
6/30/2023 7:02 pm,1674840790516760588,Twitter,Tweet,Video,'@StanbicIBTC,Kemi Amoo,https://twitter.com/StanbicIBTC/status/1674840790516760588,"Get ready to be inspired, enlightened, and motivated as we delve into another remarkable experience of growth and empowerment.
Join us on YouTube Live and our other social media channels to catch-up with the Ladies At The Table (LATTES) 3.0.
#LATTES
#ITCANBE https://t.co/4yPqpsSpbF",https://twitter.com/StanbicIBTC/status/1674840790516760588/video/1,"1,457","1,457","345,510",1.72%,25,4,4,4.0,1,,,16,16,11,0.0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,,92,92,"LATTES, Weekly Wealth Posts"
6/30/2023 5:10 pm,1674812566604853250,Twitter,Tweet,Photo,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674812566604853250,"Keep your money in check even when you travel out.
Stay tuned for our Twitter Spaces conversation on Wednesday, 19 July 2023. Set a reminder here -https://t.co/iekyRsBHBP

#ITCANBE https://t.co/JDefZeJv27","https://bit.ly/JoinOurTwitterSpace, https://twitter.com/StanbicIBTC/status/1674812566604853250/photo/1","1,219","1,219","345,759",4.68%,57,11,11,7.0,2,2.54%,31.0,6,37,5,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,5,
6/30/2023 3:55 pm,1674793687543578627,Twitter,Tweet,Photo,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674793687543578627,"A secure future awaits you beyond retirement. Experience peace of mind and the freedom to live life on your terms. Start your incredible journey at https://t.co/EOxreJHbgH. 
#ITCANBE https://t.co/kwwDJkwket","http://www.stanbicibtcpension.com, https://twitter.com/StanbicIBTC/status/1674793687543578627/photo/1","1,407","1,407","347,730",2.91%,41,8,8,11.0,4,0.5%,7.0,11,18,4,0.0,5,2.0,0,0.0,0.0,0.0,0.0,0.0,,,4,"Pension, Weekly Wealth Posts"
6/30/2023 2:50 pm,1674777330563133440,Twitter,Tweet,Photo,'@StanbicIBTC,Kemi Amoo,https://twitter.com/StanbicIBTC/status/1674777330563133440,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend to follow the conversation on our social media channels.​

#LATTES
#ITCANBE https://t.co/wRwk5kzMk1",https://twitter.com/StanbicIBTC/status/1674777330563133440/photo/1,"1,696","1,696","347,305",2.36%,40,8,8,5.0,3,,,24,24,16,0.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,,,16,LATTES
6/30/2023 10:40 am,1674714449326792704,Twitter,Tweet,Video,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674714449326792704,"Don't let budget constraints hinder you from owning your dream phone. With Stanbic IBTC Device Financing, you can easily acquire a high-quality mobile phone. Discover more in our latest episode of the enlightening 'Chemistry of Wealth.' Listen now at https://t.co/4vCihs0phS https://t.co/yDcb6jI77B","https://bit.ly/ChemistryOfWealthPodcast, https://twitter.com/StanbicIBTC/status/1674714449326792704/video/1","1,490","1,490","407,736",13.09%,195,125,125,15.0,17,0.34%,5.0,33,38,19,,10,4.0,0,0.0,0.0,0.0,0.0,0.0,,108,108,"Chemistry of Wealth, Weekly Wealth Posts"
6/30/2023 9:31 am,1674697048552095744,Twitter,Tweet,Photo,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674697048552095744,"Our E-trade platform and Stockbroking App gives our clients real-time market information and the ability to buy or sell shares with a single click. Visit https://t.co/YausPfl8vH to begin.
#GoForGrowth
#TrustedPartner
#ITCANBE https://t.co/3lKHsYZlCd","https://www.stanbicibtcstockbrokers.com/nigeriastockbroking/stockbroking/trading-platform, https://twitter.com/StanbicIBTC/status/1674697048552095744/photo/1","2,112","2,112","346,328",1.66%,35,2,2,9.0,3,0.38%,8.0,13,21,1,0.0,9,3.0,0,0.0,0.0,0.0,0.0,0.0,,,1,"CIB Brand Campaign, CIB Posts"
6/30/2023 8:24 am,1674680273097703424,Twitter,Tweet,Video,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1674680273097703424,"With one Corporate Social Initiative at a time, we believe we can create a world where women and girls feel empowered to conquer their dreams. 
#ITCANBE https://t.co/I6XJbaF0SR",https://twitter.com/StanbicIBTC/status/1674680273097703424/video/1,"1,182","1,182","346,808",1.52%,18,5,5,5.0,2,,,6,6,4,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,87,87,CSI Posts
6/30/2023 8:22 am,1674679799950761986,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1674679799950761986,"Safeguard the well-being of your team members and unlock a brighter future for your employees. Take the first step by reaching out to us at insure@stanbicibtc.com or call 01 270 6801.
#ITCANBE https://t.co/AM9U9Seyvm",https://twitter.com/StanbicIBTC/status/1674679799950761986/photo/1,"1,916","1,916","346,055",1.83%,35,10,10,9.0,3,0.05%,1.0,12,13,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,,,5,
6/29/2023 8:47 pm,1674504902649737229,Twitter,Tweet,Video,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674504902649737229,"With one CSI at a time, we believe we can create a world where women and girls feel empowered to conquer their dreams. 
#ITCANBE https://t.co/pxYFkRVnwx",https://twitter.com/StanbicIBTC/status/1674504902649737229/video/1,,,"345,344",,,,,,,,,,,,,,,,,,,,,,,,
6/29/2023 6:25 pm,1674469067997032471,Twitter,Tweet,Photo,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674469067997032471,"Ladies! Mark the date on your calendar. The third edition of the Ladies At The Table Empowerment Series (LATTES) is here. 
Register now https://t.co/YKr7kMh3TC you don't want to miss it for anything!

#LATTES
#ITCANBE https://t.co/GuGgMYsZpY","https://bit.ly/BookaseatatLATTES_3, https://twitter.com/StanbicIBTC/status/1674469067997032471/photo/1",633,633,"350,106",0.95%,6,1,1,1.0,2,0%,0.0,2,2,2,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,2,LATTES
6/29/2023 3:33 pm,1674425934999621636,Twitter,Tweet,Video,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674425934999621636,"Everyone needs a support system to thrive, and the Blue Blossom Community offers just that!
Click https://t.co/NaTOTTAQwd to join today.
#GoBloom
#ITCANBE https://t.co/rD895T8ONF","https://bit.ly/JoinTheBlueBlossomCommunity, https://twitter.com/StanbicIBTC/status/1674425934999621636/video/1","1,172","1,172","353,385",2.56%,30,8,8,7.0,3,0.17%,2.0,10,12,4,0.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,,86,86,"BCC, Blue Blossom"
6/29/2023 2:09 pm,1674404624013352963,Twitter,Tweet,Photo,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674404624013352963,"Safeguard the well-being of your team members and unlock a brighter future for your employees. Take the first step by reaching out to us at insure@stanbicibtc.com or call 01 277 0394. 
#ITCANBE https://t.co/P3ExRcujFD",https://twitter.com/StanbicIBTC/status/1674404624013352963/photo/1,"1,052","1,052","347,775",2.57%,27,10,10,5.0,3,,,9,9,2,0.0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,,,2,"Insurance Limited Posts, Weekly Wealth Posts"
6/29/2023 12:11 pm,1674375047538941952,Twitter,Tweet,Photo,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674375047538941952,"Repeat these words of affirmation and manifest your financial dreams into reality.🙏🏽 
#ITCANBE https://t.co/f9xBDpoZZz",https://twitter.com/StanbicIBTC/status/1674375047538941952/photo/1,"1,942","1,942","348,192",2.32%,45,11,11,9.0,6,0.1%,2.0,16,18,8,0.0,4,4.0,1,0.0,0.0,0.0,1.0,0.0,,,8,
6/29/2023 10:13 am,1674345338914603008,Twitter,Tweet,Video,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674345338914603008,"We still haven’t gotten over the Reward4Saving 2.0 winning moments. 💃🏽 🕺🏽 
Get ready for the upcoming 3.0 promo. To participate, simply deposit N10,000 into a new or existing savings account or @easewallet. 
Let's embark on this savings journey together!  
#ITCANBE https://t.co/tMHUv6qtVm",https://twitter.com/StanbicIBTC/status/1674345338914603008/video/1,"1,200","1,200","345,781",2.67%,32,7,7,6.0,2,,,17,17,10,0.0,5,2.0,0,0.0,0.0,0.0,0.0,0.0,,98,98,"CHNW Mass Retail, Reward4Saving"
6/28/2023 9:23 pm,1674151657075093507,Twitter,Tweet,Video,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1674151657075093507,"Go ahead, embrace your inner hero, and shield your home with confidence!
#WealthWednesday
#ITCANBE https://t.co/KkDqkbSRsv",https://twitter.com/StanbicIBTC/status/1674151657075093507/video/1,"1,588","1,588","345,393",2.27%,36,8,8,7.0,0,,,21,21,12,0.0,9,0.0,0,0.0,0.0,0.0,0.0,0.0,,111,112,"Insurance Brokers Posts, Weekly Wealth Posts"
6/28/2023 8:47 am,1673961183483666432,Twitter,Tweet,Video,'@StanbicIBTC,Damilare Oyekanmi,https://twitter.com/StanbicIBTC/status/1673961183483666432,"Wishing you and your loved ones an abundance of blessings during this joyous season.
Eid-el Kabir!
#ITCANBE https://t.co/AFaDqx2OjU",https://twitter.com/StanbicIBTC/status/1673961183483666432/video/1,"1,771","1,771","346,707",4.52%,80,10,10,12.0,1,,,56,56,37,0.0,16,3.0,1,0.0,0.0,0.0,1.0,0.0,,110,111,
6/27/2023 4:53 pm,1673721145697222656,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1673721145697222656,"They give their today to grow your business, so why not ensure a future without worries for them? Move your employees to a Stanbic IBTC Pension Plan and get them set for retirement. Send an email to CallMe@stanbicibtc.com to get started.
#ITCANBE https://t.co/Ex40Uzr6Dg",https://twitter.com/StanbicIBTC/status/1673721145697222656/photo/1,"1,289","1,289","347,180",2.25%,29,3,3,2.0,2,,,22,22,11,0.0,9,2.0,0,0.0,0.0,0.0,0.0,0.0,,,11,"Pension, Weekly Wealth Posts"
6/27/2023 4:38 pm,1673717509994823680,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1673717509994823680,"Our branches will be closed on Wednesday and Thursday this week due to the Eid-el Kabir holidays.
You can stay on top of your transactions by using any of our digital channels.
#ITCANBE https://t.co/EMVFkJbbcU",https://twitter.com/StanbicIBTC/status/1673717509994823680/photo/1,"1,227","1,227","345,906",2.93%,36,6,6,5.0,2,,,23,23,17,0.0,3,3.0,0,0.0,0.0,0.0,0.0,0.0,,,17,
6/27/2023 11:00 am,1673632304596484096,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1673632304596484096,"To all the small business owners continually grinding and putting in the hard work, we see you and we appreciate you 💪 
Tag any small business in the comments to appreciate them!
#ITCANBE https://t.co/OgnRCZhOZI",https://twitter.com/StanbicIBTC/status/1673632304596484096/photo/1,"2,585","2,585","346,846",2.63%,68,11,11,23.0,4,,,28,28,5,0.0,18,5.0,2,0.0,0.0,0.0,2.0,0.0,,,5,
6/27/2023 8:00 am,1673587041941041152,Twitter,Tweet,Video,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1673587041941041152,"Today we recognise the passion, determination, and innovation of micro, small and medium-sized business owners worldwide. Thank you for driving growth, creating jobs and bringing unique products and services to the society.
You inspire us 💪 
#MSMEDay
#ITCANBE https://t.co/SnFi2P3VrE",https://twitter.com/StanbicIBTC/status/1673587041941041152/video/1,"1,460","1,460","347,857",3.29%,48,13,13,5.0,4,,,26,26,4,0.0,15,7.0,0,0.0,0.0,0.0,0.0,0.0,,94,94,
6/26/2023 1:00 pm,1673300114461294595,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1673300114461294595,"Our dedicated team of investment banking specialists leverage deep sector insights to offer our clients innovative advisory, capital markets and financing solutions to drive growth.
Click https://t.co/u0q29P3QHN  to learn more.

#TrustedPartner
#ITCANBE https://t.co/RaUz6cAs5T","https://www.stanbicibtcbank.com/nigeriabank/corporate-and-investment, https://twitter.com/StanbicIBTC/status/1673300114461294595/photo/1","1,387","1,387","345,320",3.17%,44,5,5,11.0,0,0.07%,1.0,27,28,4,0.0,19,4.0,0,0.0,0.0,0.0,0.0,0.0,,,4,CIB Posts
6/26/2023 11:38 am,1673279549528834048,Twitter,Tweet,Link,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1673279549528834048,Set a reminder for my upcoming Space! https://t.co/hD9ttNneQI,https://twitter.com/i/spaces/1eaKbrnQYDoKX,967,967,"345,320",1.03%,10,3,3,2.0,0,0%,0.0,5,5,,,4,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,
6/26/2023 10:00 am,1673254791617675265,Twitter,Tweet,Text,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1673254791617675265,Type 'IT CAN BE' if you will be making more sales and getting referrals for your business this week 💰 💸 💴,,"1,422","1,422","345,317",1.97%,28,4,4,6.0,0,,,18,18,,,11,7.0,0,0.0,0.0,0.0,0.0,0.0,,,,
6/26/2023 8:00 am,1673224598316302344,Twitter,Tweet,Photo,'@StanbicIBTC,Sophia Amuka,https://twitter.com/StanbicIBTC/status/1673224598316302344,"Your mindset sets the tone for your life!
Think positive thoughts this week and #GoForIt 💪 

#PowerUpMonday
#ITCANBE https://t.co/7DWqJYnWYl",https://twitter.com/StanbicIBTC/status/1673224598316302344/photo/1,"2,513","2,513","367,014",2.39%,60,20,20,5.0,4,,,30,30,4,1.0,20,5.0,1,0.0,0.0,0.0,1.0,0.0,,,4,
6/25/2023 9:49 pm,1673070815200391175,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1673070815200391175,"Running your business without a plan? It shouldn’t be!
Here is a simple outline you can follow.
(THREAD)",,"3,506","3,506","347,181",0.97%,34,14,14,2.0,3,,,15,15,,,11,4.0,0,0.0,0.0,0.0,0.0,0.0,,,,
6/25/2023 3:30 pm,1672975458260987905,Twitter,Tweet,Photo,'@StanbicIBTC,Kemi Amoo,https://twitter.com/StanbicIBTC/status/1672975458260987905,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend.
Click https://t.co/YKr7kMh3TC to register.
#LATTES
#ITCANBE https://t.co/rsR6NVITfX","https://bit.ly/BookaseatatLATTES_3, https://twitter.com/StanbicIBTC/status/1672975458260987905/photo/1","1,336","1,336","348,667",3.14%,42,9,9,2.0,4,0.45%,6.0,21,27,9,0.0,11,1.0,0,0.0,0.0,0.0,0.0,0.0,,,9,LATTES
