Date,Content Type,Sent by,Post,Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves
2020-03-15 21:31:00,Video,Other,"We are partnering with @iammayorkun to create some fun Gengs! 
Who can guess what they are? Clues: Money, Love, Books & Kolos!

#StanbicIBTCGeng #909FanGeng #Geng",8167.0,7426.0,7426.0,6.35,6.99,519.0,444.0,444.0,59.0,16.0
2020-03-13 20:54:00,Photo,Aramide Salami,"There is a new Geng on the block. #Sshhhh
#StanbicIBTCGeng #909FanGeng #MovingForward",7969.0,7406.0,7406.0,5.08,5.47,405.0,371.0,371.0,30.0,4.0
2020-11-01 12:01:00,Photo,Blessing Ubah,"Mark the date in your calendars, something big is coming!
#Together4ALimb 
#ITCANBE",7563.0,7297.0,7297.0,2.88,2.99,218.0,184.0,184.0,27.0,7.0
2020-11-17 15:52:00,Photo,Blessing Ubah,"Who has eyes like an eagle? 

Spot the difference.

Hint – There are 5 differences

#ITCANBE",7812.0,7229.0,7229.0,3.33,3.6,260.0,171.0,171.0,85.0,4.0
2021-12-27 12:46:00,Photo,Blessing Ubah,"Holiday freebies anyone? 😉

Stay glued to our page, 'cus in the next six days, we will be gifting five people every day till 01 January 2022 💃🏾🕺🏾

The first five people to drop the correct answer in the comment section will be rewarded.

#StanbicIBTCChristmasGiveaway
#ITCANBE",7519.0,7216.0,7216.0,3.05,3.17,229.0,132.0,132.0,94.0,3.0
2023-01-27 17:34:00,Photo,Sophia Amuka,"Stay vigilant!

Do not use any link from other sources. Visit www.stanbicibtcbank.com to view our full list of loan options available.

#ITCANBE",7532.0,7191.0,7191.0,2.1,2.2,158.0,139.0,139.0,17.0,2.0
2020-04-15 22:02:00,Photo,Other,"Meet our final winners!
Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

Congratulations to everyone who won in the 909 Fan Geng Giveaway!

The party doesn't stop here! Stay tuned for more exciting activities on our page. 
Remember to tell everyone in your network to start Moving with the right Geng and Follow @StanbicIBTC verified accounts on all Social Media platforms. 
Shout out to @IamMayorkun Of Lagos for the great partnership!

#OfLagos #StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",7744.0,7152.0,7152.0,3.43,3.72,266.0,225.0,225.0,37.0,4.0
2020-11-16 13:34:00,Photo,Other,"We are pleased to inform you that Stanbic IBTC Capital has won 4 out of 9 awards namely: Best M&A House, Best M&A Deal of 2019, Best Commercial Paper House and Best Investment Bank. 

This recognition was made at the recently held Association of Issuing Houses 2020 Investment Banking Awards. We thank all our esteemed clients for giving us the opportunity to partner with them for growth.

From left: The Chief Executive, Stanbic IBTC Capital, Funso Akere; Executive Director, Stanbic IBTC Capital, Oyinda Akinyemi and President, Association of Issuing Houses of Nigeria, Ike Chioke.

#ITCANBE",7577.0,7127.0,7127.0,4.18,4.45,317.0,287.0,287.0,25.0,5.0
2020-12-07 11:05:00,Photo,Other,"The Chief Executive, Stanbic IBTC Holdings, Dr Demola Sogunle, at his induction on Saturday, as an honorary fellow of the Chartered Institute of Bankers of Nigeria.

#ITCANBE",7248.0,7067.0,7067.0,4.42,4.53,320.0,303.0,303.0,11.0,6.0
2023-01-04 11:39:00,Photo,Blessing Ubah,"2023 is your year of building wealth!
Start strong by investing in the January FGN Savings Bond.
Visit https://bit.ly/JanuaryFGNBondsStanbicIBTC to begin.
#ITCANBE",7398.0,7053.0,7053.0,1.74,1.83,129.0,90.0,90.0,20.0,19.0
2021-10-28 22:03:00,Photo,Aramide Salami,"A partnership not just for now but for the future and beyond borders. 

(L-R) Olugbenga GB Agboola, Founder and Chief Executive Officer, Flutterwave; Margaret Nienaber, Chief Executive Officer, Client Solutions, Standard Bank; and Demola Sogunle, Chief Executive Officer, Stanbic IBTC Holdings at the announcement of Standard Bank's partnership with Flutterwave to bring enhanced digital payments experience to our customers.

#ITCANBE",7474.0,7010.0,7010.0,4.55,4.85,340.0,322.0,322.0,12.0,6.0
2020-03-20 23:03:00,Photo,Other,"Meet our Day 2 winners!

What Is a Mutual Fund?
A mutual fund is a type of financial vehicle made up of a pool of money collected from many investors to invest in securities like stocks, bonds, money market instruments, and other assets. - Investopedia. Please send your contact details (name, phone number and email address) via DM to claim your prize.

T&Cs apply.

#InvestmentClubGeng #BookwormGeng #SavingsSureGeng #EasterLoveGeng",7448.0,6940.0,6940.0,4.0,4.29,298.0,229.0,229.0,62.0,7.0
2022-10-29 13:42:00,Carousel,Blessing Ubah,"Here is all you need to know about the issuance of new naira bank notes.
Visit https://bit.ly/StanbicIBTCOpenBranches to view the list of branches.
To read the full CBN press briefing extract, visit https://bit.ly/CBNPressBriefing
#ITCANBE",8953.0,6937.0,6937.0,1.93,2.49,173.0,157.0,157.0,5.0,11.0
2021-09-07 20:05:00,Photo,Other,"With us as your partner, you've got zero worries 😉
Certified ✅

#ITCANBE",7446.0,6856.0,6856.0,3.73,4.05,278.0,235.0,235.0,38.0,5.0
2020-03-24 19:46:00,Photo,Other,"Meet our day 6 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

How to open a Stanbic IBTC Bank Savings Account

Dial *909*1*1# on the mobile phone number you want to use to open your Stanbic IBTC Bank account and follow the instruction carefully

OR

Dial *909#  and the press the number 5  and then press the number 1 again on the mobile phone number you want to use to open your Stanbic IBTC Bank account and follow the instruction carefully.

#StanbicIBTCGeng #909FanGeng #investmentClubGeng #SavingsSureGeng #BookWormGeng #EasterLoveGeng",7535.0,6855.0,6855.0,5.04,5.54,380.0,319.0,319.0,57.0,4.0
2019-09-03 11:43:00,Photo,Aramide Salami,"Every human life is a precious gift to humanity. 
Let us love and respect one another. 
We’re one Africa; let’s put aside all differences and stand together with love. 
We #SayNoToXenophobia",8879.0,6675.0,6675.0,5.28,7.03,469.0,420.0,420.0,40.0,9.0
2023-03-24 17:15:00,Photo,Blessing Ubah,"Did someone say the weekend is about to get lit?
Yes, because our branches are here to save the day, we are opened tomorrow for all your withdrawal requests. 
Stop by, we will be waiting! 🤗

#ITCANBE",6946.0,6668.0,6668.0,2.95,3.07,205.0,165.0,165.0,35.0,5.0
2020-04-08 13:36:00,Photo,Other,"Join us on Instagram Live with Shareefat Bakare and Adedayo Ademola-Sokoya as they share financial tips that will help you thrive in this season by 2pm on Wednesday, 8 April 2020.

Don’t forget to send in your comments and questions 😊",7367.0,6619.0,6619.0,4.26,4.74,314.0,277.0,277.0,29.0,8.0
2020-03-19 20:06:00,Carousel,Other,"Are you moving with the winning Geng? Dial *909*30# to join a Geng and get rewarded!

SWIPE RIGHT to see the top #909Fans from day one! Please send your contact details (name, phone number and email address) via DM to claim your prize. Click the link in our bio for T&Cs. 
T&Cs Apply! 
#StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #BookwormGeng #SavingSureGeng #EasterLoveGeng",7991.0,6605.0,6605.0,5.96,7.21,476.0,389.0,389.0,77.0,10.0
2020-03-23 20:35:00,Photo,Other,"Which option will you pick and why?

#StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",7299.0,6600.0,6600.0,10.0,11.06,730.0,409.0,409.0,304.0,17.0
2019-12-12 12:00:00,Photo,Aramide Salami,How many people can you identify in this picture? #StanbicIBTCAT30 #ThrowbackThursday #TBT,7146.0,6536.0,6536.0,7.11,7.77,508.0,460.0,460.0,34.0,14.0
2019-09-13 15:12:00,Video,Other,What will you do if you find yourself in this situation?,8741.0,6478.0,6478.0,7.23,9.76,632.0,527.0,527.0,63.0,42.0
2021-05-30 19:46:00,Video,Other,Reposted from @goz.iee Chiemere response to @stanbicibtc questions is so hilarious. #itcanbe,6701.0,6469.0,6469.0,1.33,1.38,89.0,87.0,87.0,1.0,1.0
2020-03-26 07:51:00,Photo,Other,"Meet our day 7 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

#StanbicIBTCGeng #909FanGeng #investmentClubGeng #SavingsSureGeng #BookWormGeng #EasterLoveGeng",7384.0,6436.0,6436.0,4.12,4.72,304.0,253.0,253.0,49.0,2.0
2020-03-31 23:44:00,Photo,Other,"Congratulations to our day 13 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

Have you washed your hands? Join the Clean Hands Geng and win a N10,000 Voucher! To win, simply do the following:

1) Do a video of yourself washing your hands for 20 seconds with the Stanbic IBTC Geng Tune. Click on link in bio to download the Geng tune.

2) Post on your page using the following hashtags:
#CleanHandsGeng  #StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",7260.0,6409.0,6409.0,3.68,4.17,267.0,222.0,222.0,44.0,1.0
2020-04-02 09:09:00,Photo,Aramide Salami,"Think yourself an 'Efiko'? Well, prove it!
#Trivia",7431.0,6389.0,6389.0,4.66,5.42,346.0,242.0,242.0,100.0,4.0
2022-01-19 19:31:00,Photo,Other,"You did it before; you can do it again. #GoForIt because you can!
#StanbicIBTCAFCON
#ITCANBE",6689.0,6374.0,6374.0,3.14,3.29,210.0,177.0,177.0,31.0,2.0
2023-05-15 14:05:00,Photo,Other,"Another Nigerian embodying the IT CAN BE spirit.
We are extremely proud of you @hildabaci 💙
#ITCANBE",6632.0,6360.0,6360.0,5.44,5.68,361.0,347.0,347.0,10.0,4.0
2021-05-27 18:30:00,Photo,Kemi Amoo,"Ever wondered about how to secure your assets and loved ones with an insurance plan? Join our #BlueTalks Instagram Live with Adebisi Oresanya and Elo-Oghene Enebe as they discuss the subject on Wednesday, 02 June 2021 at 2pm.",6614.0,6346.0,6346.0,2.15,2.24,142.0,134.0,134.0,3.0,5.0
2020-03-25 20:24:00,Photo,Other,"Have you won a voucher? Comment with your Geng name if you have not won a Stanbic IBTC Geng voucher. 
#StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",7230.0,6345.0,6345.0,6.71,7.64,485.0,291.0,291.0,191.0,3.0
2020-07-07 08:00:00,Photo,Aramide Salami,"Enjoy Voice Banking with the new Stanbic IBTC Mobile App. Buy airtime for your saved beneficiaries with voice assistance. Tell the app to transfer money to your saved beneficiaries. 
Visit the android or ios app store now to download now and experience the amazing features of the super app
#LikeAHero #APPyness",6870.0,6334.0,6334.0,4.83,5.24,332.0,269.0,269.0,58.0,5.0
2021-03-04 15:53:00,Photo,Blessing Ubah,"Let’s know your favourite slang.

Use one in the comment section.

#ITCANBE",6489.0,6312.0,6312.0,3.17,3.26,206.0,147.0,147.0,47.0,12.0
2022-06-19 12:00:00,Photo,Blessing Ubah,"The number of points you get shows how well you know your Dad.
#ITCANBE",6708.0,6307.0,6307.0,2.59,2.76,174.0,121.0,121.0,35.0,18.0
2021-07-06 17:30:00,Photo,Kemi Amoo,Tell us here 👇🏾.,6689.0,6306.0,6306.0,3.65,3.87,244.0,126.0,126.0,109.0,9.0
2023-03-11 15:29:00,Photo,Blessing Ubah,"Transactions made easy!
Dial *909# today.
#ITCANBE",6579.0,6301.0,6301.0,2.26,2.36,149.0,109.0,109.0,26.0,14.0
2023-02-16 09:00:00,Photo,Kemi Amoo,"Our winners have emerged!
Well done to all those who shared their money-love stories with us.
Please send us your full name, phone number and email address via DM.

#ITCANBE
#LoveWithStanbicIBTC",6652.0,6272.0,6272.0,2.6,2.76,173.0,136.0,136.0,36.0,1.0
2020-05-27 12:02:00,Photo,Other,"Posted @withregram • 
@ogbos2020 I want to  be a swimmer in the future because I love swimming and playing with water. 
#mydreamscanbe @stanbicibtc",6545.0,6245.0,6245.0,3.21,3.36,210.0,195.0,195.0,13.0,2.0
2022-06-05 19:20:00,Photo,Blessing Ubah,"What is your total point? 🙂 
Let us know in the comments 
#ITCANBE",7086.0,6233.0,6233.0,4.06,4.62,288.0,164.0,164.0,121.0,3.0
2020-04-06 20:31:00,Photo,Other,"There is no better time to send a positive message to someone you care about.

Drop an inspiring message in the comment section and tag 3 members of your Geng. 
Challenge them to do the same by tagging 3 members of their own Geng with words of encouragement.

Most inspiring message in the comment section with all 3 Geng members accepting the challenge, will stand a chance to win 4 vouchers for the Geng to share. T & C's apply.

#TagYourGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",6851.0,6223.0,6223.0,7.4,8.15,507.0,285.0,285.0,217.0,5.0
2022-11-11 16:10:00,Photo,Blessing Ubah,"You really don’t need to think too hard about this. 😉 
#ITCANBE",6528.0,6168.0,6168.0,1.56,1.65,102.0,78.0,78.0,18.0,6.0
2022-04-14 14:09:00,Photo,Blessing Ubah,"Log into your Mypension portal to update your details at your convenience. 
Visit www.stanbicibtcpension.com now, to get started.
#ITCANBE
#GoForIt",6505.0,6153.0,6153.0,0.68,0.72,44.0,20.0,20.0,23.0,1.0
2020-04-09 21:29:00,Photo,Other,"Cheer your family and friends by sending a positive message to them showing that you care in the comment section and tag 3 members of your Geng. 
Challenge them to do the same by tagging 3 members of their own Geng with words of encouragement.

Most inspiring message in the comment section with all 3 Geng members accepting the challenge, will stand a chance to win 4 vouchers for the the Geng to share. T & C's apply.

#TagYourGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",6867.0,6137.0,6137.0,6.66,7.45,457.0,299.0,299.0,153.0,5.0
2023-01-09 12:53:00,Video,Blessing Ubah,"This year, we are still fully committed to partnering with you for your business growth. Visit https://bit.ly/StanbicIBTCBCCThematicCampaign to get started now.
#GoForGrowth
#ITCANBE",6523.0,6134.0,6134.0,3.1,3.29,202.0,185.0,185.0,7.0,10.0
2020-11-14 20:18:00,Photo,Other,"Thank you for walking with us and for the children living with limb loss. 

See you next year!

#ITCANBE
#Together4ALimb
#VirtualT4AL2020",6440.0,6132.0,6132.0,3.28,3.44,211.0,164.0,164.0,43.0,4.0
2020-04-14 15:00:00,Photo,Aramide Salami,"We remain committed to joining forces with the government and the organized private sector to fight COVID-19. Here is one of the ways we are doing that. 
#StaySafe",6561.0,6131.0,6131.0,4.95,5.3,325.0,263.0,263.0,57.0,5.0
2021-03-31 12:00:00,Photo,Blessing Ubah,"Let’s see who can spot all the differences correctly 💃🏾🕺🏾

The first 5 correct answers stands a chance to win N5000 airtime each.

How to win:
Comment with the right answer using the hashtag #SwitchGengGiveaway.
Read terms and conditions here: http://bit.ly/StanbicIBTCSwitchGengTandC

#SwitchGeng
#WealthWednesday
#ITCANBE",6640.0,6127.0,6127.0,3.3,3.57,219.0,161.0,161.0,56.0,2.0
2020-03-27 18:00:00,Photo,Aramide Salami,Raise your hands if you got the answer 😂 😂 #Trivia,6903.0,6071.0,6071.0,4.14,4.71,286.0,229.0,229.0,56.0,1.0
2020-03-26 16:16:00,Photo,Other,"Congratulations to our day 8 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

#StanbicIBTCGeng #909FanGeng #investmentClubGeng #SavingsSureGeng #BookWormGeng #EasterLoveGeng",7024.0,6071.0,6071.0,4.77,5.52,335.0,271.0,271.0,60.0,4.0
2020-10-26 12:54:00,Photo,Other,"Please stay safe. 

Kindly click on the link in our bio to view the Branch Opening Times and the list of branches Nationwide.

#ITCANBE",6580.0,6029.0,6029.0,2.86,3.12,188.0,148.0,148.0,39.0,1.0
2021-10-07 18:52:00,Photo,Blessing Ubah,"Tell us other books you have read in the comments. #ThrowbackThursday
#ITCANBE",6477.0,6004.0,6004.0,3.17,3.41,205.0,132.0,132.0,63.0,10.0
2022-12-23 11:54:00,Photo,Other,"Everybody come oh, let us settle this matter in the comment section.🤣

#ITCANBE",6438.0,5988.0,5988.0,2.49,2.67,160.0,97.0,97.0,60.0,3.0
2020-04-05 21:14:00,Photo,Other,"Challenge your friends to join the #ShareWithAFriendChallenge 
to support the fight against Covid-19. Share this post with them and request they challenge their other friends.
#StaySafe #StanbicIBTC",6553.0,5982.0,5982.0,4.1,4.5,269.0,233.0,233.0,30.0,6.0
2020-09-30 08:54:00,Photo,Other,"Some more information about the FGN Retail Savings Bond. 

If you are interested, kindly fill your details on the link in our bio and we’ll reach out to you!

#StanbicIBTCFGNBondsFAQ
#ItCanBe",6190.0,5967.0,5967.0,2.78,2.88,172.0,119.0,119.0,40.0,13.0
2020-07-05 09:33:00,Photo,Aramide Salami,Watch this space as we launch innovation that will put super powers in the palm of your hands #LikeAHero.  #ItCanBe,6405.0,5959.0,5959.0,5.31,5.71,340.0,304.0,304.0,29.0,7.0
2021-07-02 15:45:00,Photo,Kemi Amoo,"The FGN Retail Savings Bond auction for July 2021 is almost here!
Visit the link in our bio and click on ‘Invest in FGN Retail Savings Bond’ to get started!

#NeverStopInvesting",6416.0,5955.0,5955.0,2.18,2.35,140.0,94.0,94.0,35.0,11.0
2021-02-02 18:44:00,Photo,Blessing Ubah,"32 years of serving our esteemed customers.

Thank you for being part of our story. 

#ITCANBE",6246.0,5933.0,5933.0,4.16,4.38,260.0,236.0,236.0,21.0,3.0
2020-06-08 18:00:00,Photo,Other,"We are available to serve. Kindly click the link in our bio to view the list of branches closest to you. 
Please remember to wear your face mask and maintain social distancing in the banking hall. #StaySafe",6515.0,5918.0,5918.0,3.36,3.7,219.0,197.0,197.0,19.0,3.0
2020-03-27 20:35:00,Photo,Other,"Congratulations to our day 9 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

Win the next N10,000 voucher in the Clean Hands Challenge. To win, simply do the following 
1) Do a video of yourself washing your hands for 20 seconds with the Stanbic IBTC Geng Tune.

2) Post on your page using the following hashtags:
#CleanHandsGeng  #StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",6817.0,5887.0,5887.0,4.58,5.3,312.0,246.0,246.0,63.0,3.0
2021-10-09 09:00:00,Photo,Blessing Ubah,"We install different apps for different reasons. 
Tell us other apps in the comment section.

#ITCANBE",6216.0,5886.0,5886.0,2.08,2.19,129.0,96.0,96.0,32.0,1.0
2023-01-22 17:08:00,Photo,Blessing Ubah,"Let's see how good you are at sticking to your financial goals by the number of points you have left. 😏 

#ITCANBE",6197.0,5872.0,5872.0,2.23,2.35,138.0,89.0,89.0,39.0,10.0
