Date,Content Type,Sent by,Post,Impressions,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Other Post Clicks,Post Clicks (All),Post Media Clicks,Post Hashtag Clicks,Post Detail Expand Clicks,Profile Clicks,Other Engagements,Follows from Post,Unfollows from Post,Media Views,Has Link
2023-06-27 16:53:00,Photo,Sophia Amuka,"They give their today to grow your business, so why not ensure a future without worries for them? Move your employees to a Stanbic IBTC Pension Plan and get them set for retirement. Send an email to CallMe@stanbicibtc.com to get started.
#ITCANBE https://t.co/Ex40Uzr6Dg",1289.0,347180.0,2.25,29.0,3.0,3.0,2.0,2.0,0.0,0.0,22.0,22.0,11.0,0.0,9.0,2.0,0.0,0.0,0.0,11.0,0
2023-06-27 16:38:00,Photo,Sophia Amuka,"Our branches will be closed on Wednesday and Thursday this week due to the Eid-el Kabir holidays.
You can stay on top of your transactions by using any of our digital channels.
#ITCANBE https://t.co/EMVFkJbbcU",1227.0,345906.0,2.93,36.0,6.0,6.0,5.0,2.0,0.0,0.0,23.0,23.0,17.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,0
2023-06-27 11:00:00,Photo,Sophia Amuka,"To all the small business owners continually grinding and putting in the hard work, we see you and we appreciate you 💪 
Tag any small business in the comments to appreciate them!
#ITCANBE https://t.co/OgnRCZhOZI",2585.0,346846.0,2.63,68.0,11.0,11.0,23.0,4.0,0.0,0.0,28.0,28.0,5.0,0.0,18.0,5.0,2.0,2.0,0.0,5.0,0
2023-06-27 08:00:00,Video,Sophia Amuka,"Today we recognise the passion, determination, and innovation of micro, small and medium-sized business owners worldwide. Thank you for driving growth, creating jobs and bringing unique products and services to the society.
You inspire us 💪 
#MSMEDay
#ITCANBE https://t.co/SnFi2P3VrE",1460.0,347857.0,3.29,48.0,13.0,13.0,5.0,4.0,0.0,0.0,26.0,26.0,4.0,0.0,15.0,7.0,0.0,0.0,0.0,94.0,0
2023-06-26 13:00:00,Photo,Sophia Amuka,"Our dedicated team of investment banking specialists leverage deep sector insights to offer our clients innovative advisory, capital markets and financing solutions to drive growth.
Click https://t.co/u0q29P3QHN  to learn more.

#TrustedPartner
#ITCANBE https://t.co/RaUz6cAs5T",1387.0,345320.0,3.17,44.0,5.0,5.0,11.0,0.0,0.07,1.0,27.0,28.0,4.0,0.0,19.0,4.0,0.0,0.0,0.0,4.0,1
2023-06-26 11:38:00,Link,Other,Set a reminder for my upcoming Space! https://t.co/hD9ttNneQI,967.0,345320.0,1.03,10.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1
2023-06-26 10:00:00,Text,Sophia Amuka,Type 'IT CAN BE' if you will be making more sales and getting referrals for your business this week 💰 💸 💴,1422.0,345317.0,1.97,28.0,4.0,4.0,6.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0
2023-06-26 08:00:00,Photo,Sophia Amuka,"Your mindset sets the tone for your life!
Think positive thoughts this week and #GoForIt 💪 

#PowerUpMonday
#ITCANBE https://t.co/7DWqJYnWYl",2513.0,367014.0,2.39,60.0,20.0,20.0,5.0,4.0,0.0,0.0,30.0,30.0,4.0,1.0,20.0,5.0,1.0,1.0,0.0,4.0,0
2023-06-25 21:49:00,Text,Other,"Running your business without a plan? It shouldn’t be!
Here is a simple outline you can follow.
(THREAD)",3506.0,347181.0,0.97,34.0,14.0,14.0,2.0,3.0,0.0,0.0,15.0,15.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0
2023-06-25 15:30:00,Photo,Kemi Amoo,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend.
Click https://t.co/YKr7kMh3TC to register.
#LATTES
#ITCANBE https://t.co/rsR6NVITfX",1336.0,348667.0,3.14,42.0,9.0,9.0,2.0,4.0,0.45,6.0,21.0,27.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,9.0,1
2023-06-25 14:00:00,Photo,Sophia Amuka,"What’s the best route for Karo Industries?
Drop your answers in the comments.

#ITCANBE https://t.co/avEwBzDAQ7",2857.0,345446.0,1.51,43.0,6.0,6.0,7.0,1.0,0.0,0.0,29.0,29.0,10.0,0.0,13.0,6.0,0.0,0.0,0.0,10.0,0
2023-06-25 10:00:00,Photo,Sophia Amuka,"No matter the investment vehicle you choose, we’ve got you covered. Email CallMe@stanbicibtc.com to get started.
#ITCANBE https://t.co/9rYCnbjtaN",1526.0,346845.0,4.98,76.0,12.0,12.0,7.0,4.0,0.0,0.0,53.0,53.0,34.0,0.0,17.0,2.0,0.0,0.0,0.0,34.0,0
2023-06-24 18:00:00,Photo,Sophia Amuka,"Be smart and protect your business account at all costs! Remember that we will never call or email you to ask for your PIN or password.
If you suspect your account has been compromised, call 0700 909 909 909 immediately!
#ITCANBE https://t.co/MmmQpQyzVY",1631.0,345461.0,2.33,38.0,6.0,6.0,6.0,1.0,0.0,0.0,25.0,25.0,6.0,0.0,18.0,1.0,0.0,0.0,0.0,6.0,0
2023-06-24 15:00:00,Photo,Sophia Amuka,"Pay your mechanic, buy fuel, pay for oil change and keep track of all logistics costs.
Get a Stanbic IBTC Car Maintenance Card to keep business moving, literally. 
Email CallMe@stanbicibtc.com to begin.
#ITCANBE https://t.co/adLb82D33M",1339.0,345665.0,2.32,31.0,6.0,6.0,4.0,1.0,0.0,0.0,20.0,20.0,7.0,0.0,10.0,3.0,0.0,0.0,0.0,7.0,0
2023-06-24 12:00:00,Photo,Sophia Amuka,"We know there’s so much more your business can do. Book a session with our experts today and let’s get you started on investing for your business.
Click https://t.co/g2gag0Fp2Z to learn more.
#ITCANBE https://t.co/rKP1MLrVzq",990.0,345434.0,2.12,21.0,8.0,8.0,2.0,1.0,0.0,0.0,10.0,10.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,1
2023-06-24 09:00:00,Photo,Sophia Amuka,"Remember, a strong business requires a strong leader. Take extra care of yourself this weekend. 💼💫
Wishing you a restful and rejuvenating weekend!
#ITCANBE https://t.co/jlYtzhRx1A",1854.0,346835.0,2.16,40.0,16.0,16.0,9.0,3.0,0.0,0.0,12.0,12.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,0
2023-06-23 18:00:00,Video,Sophia Amuka,"Have you caught up on all the fun and magic from the FUZE Talent Hunt?
Click https://t.co/oR0uTx0tov  to watch now!
#FUZE
#IgniteYourFuze
#ITCANBE https://t.co/VEf65ItseO",1181.0,345463.0,2.62,31.0,6.0,6.0,4.0,2.0,0.08,1.0,18.0,19.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,100.0,1
2023-06-23 17:29:00,Photo,Blessing Ubah,"Mark your calendars, Ibadan! 
The business masterclass is on its way to you. 
Register here for an opportunity that will change the course of your business - https://t.co/8TuJC0T3V2
#ITCANBE https://t.co/hiOXnyvJlU",1158.0,345751.0,2.42,28.0,13.0,13.0,3.0,2.0,0.17,2.0,8.0,10.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1
2023-06-23 12:45:00,Video,Damilare Oyekanmi,"We believe in running our business with Humanity! Join us in making a positive impact by transforming the lives of children without limbs, restoring their physical abilities, and igniting their hopes and dreams. 
Watch the full video here - https://t.co/TZM6Cu1YxT
#Together4ALimb https://t.co/JQ5gBIKaHB",2011.0,407599.0,32.52,654.0,544.0,544.0,35.0,55.0,0.05,1.0,19.0,20.0,9.0,0.0,5.0,5.0,0.0,0.0,1.0,169.0,1
2023-06-23 12:00:00,Photo,Sophia Amuka,"With us as your Escrow agent, you can carry out business transactions with less risk. Visit https://t.co/Vpi2dFtNMM to learn more or send an email to CallMe@stanbicibtc.com to get started. https://t.co/bHzMR42HLC",1077.0,345605.0,2.14,23.0,7.0,7.0,6.0,2.0,0.09,1.0,7.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1
2023-06-23 10:41:00,Video,Damilare Oyekanmi,"Preserve cherished memories of your loved ones and create unforgettable farewells with the Stanbic IBTC Sunset Benefit Plan. Explore further in the latest episode of our insightful series on 'Chemistry of Wealth.' Listen now at https://t.co/4vCihs0phS
#ITCANBE https://t.co/5wb3upqCYv",1372.0,345419.0,9.77,134.0,94.0,94.0,7.0,1.0,0.15,2.0,30.0,32.0,4.0,0.0,24.0,2.0,0.0,0.0,2.0,74.0,1
2023-06-23 09:00:00,Video,Sophia Amuka,"There’s no greater satisfaction than service to humanity.
This was the driving force of our Operations Shared service team as they donated medical equipment to Sabon Tasha General Hospital in Kaduna State, Nigeria.
#ITCANBE https://t.co/FBSBtcnLUc",1151.0,345837.0,2.09,24.0,5.0,5.0,8.0,2.0,0.0,0.0,9.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,84.0,0
2023-06-22 21:08:00,Photo,Damilare Oyekanmi,"With our Ladies At The Table Empowerment Series, you can reach your greatest potential!
Don't miss out on the opportunity to connect with inspirational women and embark on a transforming journey toward empowerment. Click https://t.co/ymGdov6B3W to reserve your spot.

#LATTES https://t.co/y624NXDH2P",1148.0,359293.0,1.48,17.0,4.0,4.0,5.0,1.0,0.26,3.0,4.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1
2023-06-22 20:00:00,Photo,Sophia Amuka,"Need your bank statement but no time to walk into a branch?
We’ve got you covered. Log in to your Internet Banking portal to begin.
#ITCANBE https://t.co/X0tlq6qUNK",1365.0,345726.0,1.76,24.0,5.0,5.0,3.0,2.0,0.0,0.0,14.0,14.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,0
2023-06-22 17:30:00,Photo,Sophia Amuka,"Don’t let unforeseen circumstances bring your business to a halt. 
Let us provide you with the #bestinsurancedeals to get your business covered. Send an email to insurancesolution@stanbicibtc.com or call 01 277 0394 to begin.
#ITCANBE https://t.co/7fpJ4ga5Kf",1149.0,345409.0,1.74,20.0,6.0,6.0,3.0,1.0,0.0,0.0,10.0,10.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0
2023-06-22 15:00:00,Photo,Sophia Amuka,"When you invest in FGN Bonds, you lay the building blocks for a stable future. To learn more, click https://t.co/LVgneOaksM
#Invest
#ITCANBE https://t.co/CUktAVeuXG",1248.0,345256.0,2.72,34.0,6.0,6.0,4.0,0.0,0.48,6.0,17.0,23.0,3.0,1.0,12.0,1.0,1.0,1.0,0.0,3.0,1
2023-06-22 11:00:00,Video,Sophia Amuka,"#Throwback to when the kids ‘blue’ us away with their energy and fun at the Blue Kids Children’s Day Party 🎉 🎈 🎊 
We can’t wait for next year’s edition 😉 
#ITCANBE
#BlueKids https://t.co/gC7GC3uaS3",881.0,345675.0,2.16,19.0,3.0,3.0,0.0,1.0,0.0,0.0,15.0,15.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,69.0,0
2023-06-22 09:30:00,Photo,Sophia Amuka,"Running a business is not for the faint-hearted. If you’re just starting, we applaud you. Here are some tips for you.
Got any other tips? Share in the comments, you might just be helping someone.
#SMETip
#ITCANBE https://t.co/6fCYh6e1Jy",980.0,347030.0,2.04,20.0,3.0,3.0,1.0,3.0,0.0,0.0,13.0,13.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0
2023-06-22 08:30:00,Video,Other,"You bloom when you're connected to us.
Join a community of women who mean business, join the Blue Blossom Community!
Click https://t.co/NaTOTTAiGF to get started.
#GoBloom
#ITCANBE https://t.co/A8Wwt0L9zw",1081.0,345672.0,1.57,17.0,5.0,5.0,0.0,1.0,0.0,0.0,11.0,11.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,85.0,1
2023-06-21 19:31:00,Photo,Other,"A Private Trust serves as a foundation for asset protection, preserving family wealth, and confidentiality. 
Leave a lasting legacy that echoes your love for generations to come.
Call 01 270 6800 or email CallMe@stanbicibtc.com to begin.

#WealthWednesday
#ITCANBE https://t.co/NOHkS2cS2e",1358.0,345962.0,2.28,31.0,7.0,7.0,2.0,2.0,0.07,1.0,18.0,19.0,14.0,0.0,4.0,0.0,1.0,1.0,0.0,14.0,1
2023-06-21 09:07:00,Photo,Kemi Amoo,"Where are the ladies? 
We invite you to join us for the third edition of the Ladies At The Table Empowerment Series (LATTES) 3.0.
Tell your friend to tell a friend.
Don't miss out!
#LATTES
#ITCANBE https://t.co/gevxf68ypi",1146.0,346646.0,2.36,27.0,11.0,11.0,4.0,2.0,0.0,0.0,9.0,9.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0,6.0,0
2023-06-20 19:10:00,Photo,Sophia Amuka,"Life insurance: A parting gift that takes care of the final tab, ensuring your farewell party doesn't leave your loved ones singing the funeral expense blues.
Contact us at insure@stanbicibtc.com or dial 01 270 6801.
#ITCANBE https://t.co/89FYNw2ysf",1284.0,346719.0,1.56,20.0,2.0,2.0,5.0,2.0,0.0,0.0,11.0,11.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0
2023-06-20 17:41:00,Photo,Damilare Oyekanmi,"Shielding your precious assets is a must-do!
Discover the ultimate love language for your assets in our latest blog post, packed with tips and tricks to safeguard them.
Visit https://t.co/jI5vqHJQyw to delve into the world of asset protection.
#ITCANBE https://t.co/DvFZ1WLdgz",1645.0,345395.0,1.22,20.0,7.0,7.0,1.0,1.0,0.0,0.0,11.0,11.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,1
2023-06-20 15:00:00,Video,Sophia Amuka,"It’s been two years since we started making millionaires and we are not stopping anytime soon. 😎 
The millionaire train is coming your way soon! 💃🏾 🕺🏾 
#Reward4Saving3
#ITCANBE https://t.co/xnmf7WrLeg",1024.0,345234.0,2.34,24.0,3.0,3.0,3.0,0.0,0.0,0.0,18.0,18.0,8.0,2.0,5.0,3.0,0.0,0.0,0.0,118.0,0
2023-06-20 12:00:00,Video,Sophia Amuka,"Here's how you can sell your owned stocks on the Stanbic IBTC Mobile App. All you have to do is follow the steps in the videos and voila! We will take care of the rest for you.
#Invest
#TrustedBroker
#ITCANBE https://t.co/gO8ykM9z1S",1044.0,345224.0,1.92,20.0,5.0,5.0,3.0,0.0,0.0,0.0,12.0,12.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,78.0,0
2023-06-20 09:54:00,Video,Other,"The empowerment of every Nigerian woman is the reason we created the Blue Blossom Community. As a forward-thinking organisation, we understand that uplifting women is essential for our economic growth and development.
To join the Blue Blossom Community and learn how we can help… https://t.co/cSsGynq92K",986.0,346454.0,1.83,18.0,4.0,4.0,1.0,1.0,0.2,2.0,10.0,12.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,70.0,1
2023-06-19 13:42:00,Video,Sophia Amuka,"Join us in witnessing the remarkable music, dance, fashion, and tech talents as they take the world by storm. Don't miss out on the electrifying Stanbic IBTC FUZE Talent Hunt! 
Click here to watch - https://t.co/p2KIr3X7a4
#ITCANBE https://t.co/bsXAAYcbfM",1620.0,345357.0,1.98,32.0,7.0,7.0,4.0,1.0,0.12,2.0,18.0,20.0,6.0,0.0,9.0,3.0,0.0,0.0,0.0,160.0,1
2023-06-19 13:42:00,Photo,Damilare Oyekanmi,"If you're curious about investing in bonds, our latest blog post has got you covered! Gain insights on how to make the most of this reliable investment option.
Click https://t.co/uBSWA7ID7d to discover the secrets of a successful bond investment.
#ITCANBE https://t.co/NqK2Kgs6HN",1201.0,345903.0,1.42,17.0,2.0,2.0,3.0,2.0,0.25,3.0,7.0,10.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1
2023-06-19 08:00:00,Photo,Sophia Amuka,"Remember, you are your only competitor!
Keep being YOU and MORE 😉 
 #ITCANBE https://t.co/oW0jEw4G3f",1528.0,345359.0,2.29,35.0,5.0,5.0,9.0,1.0,0.0,0.0,20.0,20.0,10.0,0.0,8.0,2.0,0.0,0.0,0.0,10.0,0
2023-06-18 15:53:00,Photo,Blessing Ubah,"Fathers are awesome, that’s all we can say 😊
Let us know which of these best portrays your dad.
#ITCANBE https://t.co/7WB7fVY4Ub",1491.0,346794.0,6.04,90.0,8.0,8.0,8.0,3.0,0.07,1.0,70.0,71.0,55.0,0.0,14.0,1.0,0.0,0.0,0.0,55.0,1
2023-06-18 14:07:00,Photo,Sophia Amuka,"Looking to keep the banter flowing with dad?
Dial *909*1# to buy instant airtime now.
#ITCANBE https://t.co/E65cKTpkQa",1546.0,348833.0,1.68,26.0,7.0,7.0,5.0,2.0,0.0,0.0,12.0,12.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,0
2023-06-18 08:24:00,Video,Blessing Ubah,"Dear Dads, thank you for always being there. Your unwavering love, guidance, and sacrifices have shaped us to be better every day.
Happy Father's Day 💙
#ITCANBE https://t.co/ZoXSjyuC86",1292.0,348138.0,3.79,49.0,13.0,13.0,2.0,4.0,0.0,0.0,30.0,30.0,20.0,0.0,8.0,2.0,0.0,0.0,0.0,117.0,0
2023-06-17 18:02:00,Photo,Sophia Amuka,"Invest in your future today by trading in the Nigerian stock market.
Take the first step by opening a stockbroking account with Stanbic IBTC Stockbrokers. Send an email with StartWithZero@stanbicibtc.com to get started.
#Invest https://t.co/ZCPMJ98o2w",1333.0,345755.0,2.33,31.0,8.0,8.0,4.0,2.0,0.08,1.0,16.0,17.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,5.0,1
2023-06-17 14:50:00,Photo,Sophia Amuka,"Ready to break through limitations and take your export business to new heights? Look no further! 
Hop on over to https://t.co/aiDZUQ0guF  now.
#ITCANBE https://t.co/zWcJnXlE6l",1794.0,345315.0,2.12,38.0,6.0,6.0,3.0,1.0,0.0,0.0,28.0,28.0,21.0,0.0,6.0,1.0,0.0,0.0,0.0,21.0,1
2023-06-17 11:04:00,Video,Damilare Oyekanmi,"It's never too early to start planning for an extraordinary future. Learn more about securing a remarkable future by starting your pension journey in the latest episode of our insightful ""Chemistry of Wealth"".
Listen to the full episode here - https://t.co/4vCihs0phS

#ITCANBE https://t.co/IQJv5krpK6",1717.0,345741.0,8.44,145.0,120.0,120.0,7.0,2.0,0.12,2.0,14.0,16.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,155.0,1
2023-06-17 10:00:00,Photo,Sophia Amuka,"Stay sharp and beat those scammers at their own game.
If you suspect that your account has been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com.​
#ScamAlert​
#ITCANBE https://t.co/4TWA4BMAlT",1319.0,345314.0,1.36,18.0,6.0,6.0,5.0,1.0,0.08,1.0,5.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1
2023-06-16 17:30:00,Video,Sophia Amuka,"In our unwavering commitment to the well-being and care of patients at the Primary Health Care Centre in Agbara, Ogun State, the Stanbic IBTC Investment Banking Team distributed vital medical equipment and other essential facilities.
#ITCANBE https://t.co/J5kxmcwiAR",1296.0,345836.0,2.55,33.0,11.0,11.0,4.0,4.0,0.0,0.0,14.0,14.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,74.0,0
2023-06-16 16:52:00,Photo,Sophia Amuka,"Don’t tell us you are trying to remember your dad’s birthday. 😏 
#ITCANBE https://t.co/JjGYGiCx2X",1012.0,345295.0,2.67,27.0,6.0,6.0,1.0,1.0,0.0,0.0,19.0,19.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,9.0,0
2023-06-16 15:15:00,Video,Sophia Amuka,"Humble beginnings have nothing on us. With us by your side, you can achieve more.
Go for it with Stanbic IBTC Bond Fund.
Visit https://t.co/lxOeFtVjnt to begin.
#InvestForMore
#GoForIt
#ITCANBE https://t.co/OEDtCt9Z4p",1256.0,345715.0,1.75,22.0,9.0,9.0,1.0,2.0,0.08,1.0,9.0,10.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,71.0,1
2023-06-16 12:35:00,Photo,Sophia Amuka,"With the FGN Savings Bond, backed by the full faith of the Federal Government, your investment aspirations find a secure and reliable pathway. Send an email CallMe@stanbicibtc.com to begin.
#ITCANBE https://t.co/B9v9aMfpSL",1313.0,345291.0,3.43,45.0,11.0,11.0,5.0,1.0,0.0,0.0,28.0,28.0,7.0,0.0,18.0,3.0,0.0,0.0,0.0,7.0,0
2023-06-16 09:54:00,Photo,Blessing Ubah,"Did you miss out on the enlightening session we had yesterday on how to use part of your RSA balance for a home loan? 
We got you! 😉 
Please visit https://t.co/03Zw0LVeQm to watch the replay and share it with friends and family.
#ITCANBE https://t.co/LwgOQZnGUY",952.0,345285.0,2.42,23.0,6.0,6.0,1.0,1.0,0.74,7.0,8.0,15.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1
2023-06-15 18:19:00,Text,Blessing Ubah,"Have you ever partnered with someone in business? 
Share your experience with us.
#ITCANBE",1737.0,345271.0,2.01,35.0,9.0,9.0,10.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0
2023-06-15 17:30:00,Video,Other,"Another example of our consistency! 
We remain devoted to providing exceptional end-to-end financial solutions to help you make your dreams possible. Our ability to maintain our triple A Fitch rating serves as a testament to our commitment. This accomplishment is a shared success… https://t.co/kaTB5RzJfd",1204.0,345699.0,0.91,11.0,5.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,0
2023-06-15 15:15:00,Photo,Blessing Ubah,"Daddy deserves an award; don’t you think so?
Here is your chance to prove that. 😊 
#ITCANBE https://t.co/HRG7RJOvDk",1138.0,345816.0,2.28,26.0,4.0,4.0,4.0,2.0,0.09,1.0,15.0,16.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,1
2023-06-15 10:35:00,Photo,Blessing Ubah,"Writing a will today, saves your kids tomorrow. Visit https://t.co/GBahfCdARH or send an email to SITLAgency@stanbicibtc.com today to get started.
#ITCANBE https://t.co/HgqFzgRw8K",1381.0,345260.0,1.88,26.0,4.0,4.0,6.0,1.0,0.29,4.0,11.0,15.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,1
2023-06-15 10:06:00,Photo,Blessing Ubah,"You were the highlight of our live session! 💙 
Want to catch up on some conversations we had today?
Please visit https://t.co/03Zw0LVeQm to watch the replay
#ITCANBE https://t.co/KOHM6ykJCA",1022.0,345684.0,1.47,15.0,3.0,3.0,4.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1
2023-06-14 21:28:00,Video,Blessing Ubah,"Together, we can put an end to phone beatings,  gravity-defying charging positions and rubber band held phones 😁
With the Stanbic IBTC Device Financing you can say ‘hello’ to a new phone. 😎

#WealthWednesday
#ITCANBE https://t.co/onJhLnBUeL",1406.0,346603.0,3.49,49.0,9.0,9.0,3.0,2.0,0.0,0.0,34.0,34.0,18.0,2.0,10.0,4.0,1.0,1.0,0.0,90.0,0
2023-06-14 13:57:00,Link,Other,What you should know about mortgage for pension contributors https://t.co/tMSLMmD1KY,1894.0,346397.0,1.48,28.0,7.0,7.0,1.0,1.0,0.74,14.0,5.0,19.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1
2023-06-14 13:11:00,Photo,Blessing Ubah,"Join us as we guide you through the path of turning part of your RSA balance into a home loan.​
Follow the conversation on our social media channels.​
See you at 2PM!​
#ITCANBE https://t.co/pW9Ty71KeH",1109.0,348323.0,1.62,18.0,2.0,2.0,1.0,2.0,0.0,0.0,13.0,13.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0
2023-06-13 18:00:00,Photo,Sophia Amuka,"Which one will it be for you?

#ITCANBE https://t.co/xLNpXdB3JP",4805.0,348740.0,1.83,88.0,11.0,11.0,27.0,4.0,0.0,0.0,46.0,46.0,27.0,0.0,15.0,4.0,0.0,0.0,0.0,27.0,0
2023-06-13 14:00:00,Photo,Sophia Amuka,"Do you know the magic shortcodes?​
Discover them now and open the door to a world of convenience!​

#ITCANBE https://t.co/bKrWhIiGby",1664.0,346476.0,5.29,88.0,7.0,7.0,5.0,1.0,0.0,0.0,75.0,75.0,63.0,0.0,9.0,3.0,0.0,0.0,0.0,63.0,0
2023-06-13 09:00:00,Photo,Sophia Amuka,"If you want to put your money to work and achieve financial independence, FGN Bonds is a fantastic place to start. 
To get started, send an email to callme@stanbicibtc.com.
#ITCANBE https://t.co/DPRJrJdTMX",3201.0,345766.0,2.09,67.0,10.0,10.0,12.0,3.0,0.0,0.0,42.0,42.0,11.0,3.0,24.0,4.0,0.0,0.0,0.0,11.0,0
2023-06-12 18:00:00,Photo,Sophia Amuka,"At Stanbic IBTC, we hold special gatherings for the Chinese community in order to better understand their needs and provide tailored financial solutions for them.
To know more click https://t.co/65CtZxmkoV 
#ITCANBE
#EnterpriseAcademy https://t.co/SNuDCI8IPT",1975.0,345144.0,1.92,38.0,9.0,9.0,4.0,0.0,0.1,2.0,23.0,25.0,19.0,1.0,1.0,2.0,0.0,0.0,1.0,19.0,1
